"totolink","a3100r_firmware","CVE-2022-25077","2022-04-01T00:00:00Z"
"totolink","a3600r_firmware","CVE-2022-25078","2022-04-01T00:00:00Z"
"totolink","a810r_firmware","CVE-2022-25079","2022-04-01T00:00:00Z"
"totolink","a830r_firmware","CVE-2022-25080","2022-04-01T00:00:00Z"
"totolink","t10_v2_firmware","CVE-2022-25081","2022-04-01T00:00:00Z"
"totolink","a950rg_firmware","CVE-2022-25082","2022-04-01T00:00:00Z"
"totolink","a860r_firmware","CVE-2022-25083","2022-04-01T00:00:00Z"
"totolink","t6_firmware","CVE-2022-25084","2022-04-01T00:00:00Z"
"totolink","t6_firmware","CVE-2022-25134","2022-08-19T00:00:00Z"
"bonitasoft","bonita_web","CVE-2022-25237","2024-05-15T00:00:00Z"
"zerof","web_server","CVE-2022-25322","2024-01-22T00:00:00Z"
"rigoblock","drago","CVE-2022-25335","2022-02-18T00:00:00Z"
"Dynamicweb","Dynamicweb","CVE-2022-25369","2023-11-14T00:00:00Z"
"cuppacms","cuppacms","CVE-2022-25485","2024-01-22T00:00:00Z"
"cuppacms","cuppacms","CVE-2022-25486","2024-01-22T00:00:00Z"
"thedigitalcraft","atomcms","CVE-2022-25487","2023-12-03T00:00:00Z"
"thedigitalcraft","atomcms","CVE-2022-25488","2025-06-08T00:00:00Z"
"awesomemotive","duplicator","CVE-2022-2551","2023-02-01T00:00:00Z"
"Linux","Kernel","CVE-2022-2586","2024-06-19T00:00:00Z"
"Atlassian","Confluence Server and Data Center","CVE-2022-26134","2022-03-06T00:00:00Z"
"Atlassian","Confluence Server and Data Center","CVE-2022-26138","2022-07-29T00:00:00Z"
"totolink","n600r_firmware","CVE-2022-26186","2022-04-01T00:00:00Z"
"totolink","n600r_firmware","CVE-2022-26187","2025-04-21T00:00:00Z"
"totolink","a830r_firmware","CVE-2022-26210","2022-04-01T00:00:00Z"
"D-Link","DIR-820L","CVE-2022-26258","2022-09-06T00:00:00Z"
"WatchGuard","Firebox and XTM Appliances","CVE-2022-26318","2022-03-17T00:00:00Z"
"dotCMS","dotCMS","CVE-2022-26352","2022-05-18T00:00:00Z"
"Mozilla","Firefox","CVE-2022-26485","2022-03-05T00:00:00Z"
"Mozilla","Firefox","CVE-2022-26486","2022-03-05T00:00:00Z"
"Veeam","Backup & Replication","CVE-2022-26500","2022-10-24T00:00:00Z"
"Veeam","Backup & Replication","CVE-2022-26501","2022-10-24T00:00:00Z"
"Veeam","veeam_backup_\&_replication","CVE-2022-26504","2022-10-24T00:00:00Z"
"Anti Rootkit","Avast","CVE-2022-26522","2022-12-05T00:00:00Z"
"Anti Rootkit","Avast","CVE-2022-26523","2022-12-05T00:00:00Z"
"Microsoft","Windows","CVE-2022-26809","2022-04-14T00:00:00Z"
"openautomationsoftware","oas_platform","CVE-2022-26833","2024-01-22T00:00:00Z"
"Trend Micro","Apex Central","CVE-2022-26871","2022-03-31T00:00:00Z"
"Microsoft","Windows","CVE-2022-26904","2022-04-14T00:00:00Z"
"Microsoft","Active Directory","CVE-2022-26923","2022-08-18T00:00:00Z"
"Microsoft","Windows","CVE-2022-26925","2022-05-10T00:00:00Z"
"commscope","arris_tr3300_firmware","CVE-2022-27002","2023-06-22T00:00:00Z"
"irz","ru21_firmware","CVE-2022-27226","2022-04-12T00:00:00Z"
"bitrix24","bitrix24","CVE-2022-27228","2023-03-07T00:00:00Z"
"Citrix","ShareFile","CVE-2022-27510","2023-01-13T00:00:00Z"
"Citrix","NetScaler ADC and NetScaler Gateway","CVE-2022-27518","2022-12-13T00:00:00Z"
"QNAP","Photo Station","CVE-2022-27593","2022-05-18T00:00:00Z"
"Synacor","Zimbra Collaboration Suite (ZCS)","CVE-2022-27924","2022-08-04T00:00:00Z"
"Synacor","Zimbra Collaboration Suite (ZCS)","CVE-2022-27925","2022-08-11T00:00:00Z"
"Synacor","Zimbra Collaboration Suite (ZCS)","CVE-2022-27926","2023-03-30T00:00:00Z"
"3cx","3cx","CVE-2022-28005","2023-11-25T00:00:00Z"
"vandyke","vshell","CVE-2022-28054","2025-10-20T00:00:00Z"
"college_management_system_project","college_management_system","CVE-2022-28079","2023-11-13T00:00:00Z"
"Zoho","manageengine_adaudit_plus","CVE-2022-28219","2023-11-13T00:00:00Z"
"Mozilla","Firefox","CVE-2022-28281","2022-08-15T00:00:00Z"
"welaunch","wordpress_country_selector","CVE-2022-28290","2026-05-16T00:00:00Z"
"reprisesoftware","reprise_license_manager","CVE-2022-28363","2025-06-05T00:00:00Z"
"reprisesoftware","reprise_license_manager","CVE-2022-28365","2025-06-05T00:00:00Z"
"Google","Chromium Intents","CVE-2022-2856","2022-07-19T00:00:00Z"
"yikesinc","custom_product_tabs_for_woocommerce","CVE-2022-28666","2022-06-28T00:00:00Z"
"Zoho","ManageEngine","CVE-2022-28810","2022-04-14T00:00:00Z"
"totolink","n600r_firmware","CVE-2022-28906","2025-07-13T00:00:00Z"
"totolink","n600r_firmware","CVE-2022-28907","2025-07-13T00:00:00Z"
"totolink","n600r_firmware","CVE-2022-28908","2025-07-21T00:00:00Z"
"totolink","n600r_firmware","CVE-2022-28912","2025-04-19T00:00:00Z"
"D-Link","Dir816L Firmware","CVE-2022-28956","2025-10-15T00:00:00Z"
"Zoho","manageengine_adselfservice_plus","CVE-2022-28987","2026-04-01T00:00:00Z"
"phpgurukul","dairy_farm_shop_management_system","CVE-2022-29007","2023-11-13T00:00:00Z"
"razer","sila_firmware","CVE-2022-29013","2023-04-27T00:00:00Z"
"razer","sila_firmware","CVE-2022-29014","2023-11-13T00:00:00Z"
"ejs","ejs","CVE-2022-29078","2024-09-18T00:00:00Z"
"Zoho","manageengine_access_manager_plus","CVE-2022-29081","2024-01-06T00:00:00Z"
"SonicWall","sma_200_firmware","CVE-2022-2915","2025-10-23T00:00:00Z"
"hashicorp","consul","CVE-2022-29153","2023-11-13T00:00:00Z"
"SolarView","Compact","CVE-2022-29303","2022-08-04T00:00:00Z"
"NETGEAR","ssl312_firmware","CVE-2022-29383","2023-11-13T00:00:00Z"
"cloudways","breeze","CVE-2022-29444","2022-05-02T00:00:00Z"
"WSO2","Multiple Products","CVE-2022-29464","2022-04-22T00:00:00Z"
"Mitel","MiVoice Connect","CVE-2022-29499","2022-05-18T00:00:00Z"
"badgeos","badgos","CVE-2022-2958","2023-11-17T00:00:00Z"
"Tenda","hg9_firmware","CVE-2022-30023","2022-12-21T00:00:00Z"
"TP-Link","archer_ax50_firmware","CVE-2022-30075","2024-11-26T00:00:00Z"
"Microsoft","Windows","CVE-2022-30136","2023-05-02T00:00:00Z"
"Microsoft","Windows","CVE-2022-30170","2022-11-08T00:00:00Z"
"Microsoft","Windows","CVE-2022-30190","2022-05-30T00:00:00Z"
"RARLAB","UnRAR","CVE-2022-30333","2022-08-09T00:00:00Z"
"Google","Chromium Network Service","CVE-2022-3038","2023-03-29T00:00:00Z"
"Tenda","hg6_firmware","CVE-2022-30425","2026-03-11T00:00:00Z"
"Zyxel","Multiple Firewalls","CVE-2022-30525","2022-05-14T00:00:00Z"
"Google","Chromium Mojo","CVE-2022-3075","2022-08-30T00:00:00Z"
"parallels","h-sphere","CVE-2022-30777","2026-01-29T00:00:00Z"
"roxy-wi","roxy-wi","CVE-2022-31126","2023-11-13T00:00:00Z"
"roxy-wi","roxy-wi","CVE-2022-31137","2022-12-21T00:00:00Z"
"roxy-wi","roxy-wi","CVE-2022-31161","2025-06-03T00:00:00Z"
"prestashop","prestashop","CVE-2022-31181","2022-07-22T00:00:00Z"
"postgresql","postgresql_jdbc_driver","CVE-2022-31197","2025-12-08T00:00:00Z"
"Netwrix","Auditor","CVE-2022-31199","2022-12-08T00:00:00Z"
"infiray","iray-a8z3_firmware","CVE-2022-31208","2026-01-22T00:00:00Z"
"najeebmedia","frontend_file_manager","CVE-2022-3124","2022-09-07T00:00:00Z"
"najeebmedia","frontend_file_manager","CVE-2022-3125","2022-09-07T00:00:00Z"
"contec","sv-cpt-mc310_firmware","CVE-2022-31374","2023-07-05T00:00:00Z"
"Tenda","ac18_firmware","CVE-2022-31446","2024-05-22T00:00:00Z"
"ithemes","backupbuddy","CVE-2022-31474","2023-01-12T00:00:00Z"
"nortekcontrol","emerge_e3_firmware","CVE-2022-31499","2023-01-12T00:00:00Z"
"VMware","Workspace ONE Access and Identity Manager","CVE-2022-31656","2023-11-13T00:00:00Z"
"VMware","cloud_foundation","CVE-2022-31678","2023-03-08T00:00:00Z"
"VMware","vrealize_log_insight","CVE-2022-31704","2023-12-20T00:00:00Z"
"VMware","vrealize_log_insight","CVE-2022-31706","2023-12-20T00:00:00Z"
"VMware","vrealize_log_insight","CVE-2022-31711","2023-12-20T00:00:00Z"
"inglorion","muhttpd","CVE-2022-31793","2023-11-13T00:00:00Z"
"WordPress","WPGateway","CVE-2022-3180","2022-09-13T00:00:00Z"
"netgate","pfblockerng","CVE-2022-31814","2024-09-18T00:00:00Z"
"wavlink","wn579x3_firmware","CVE-2022-31847","2024-01-02T00:00:00Z"
"online_fire_reporting_system_project","online_fire_reporting_system","CVE-2022-31984","2025-06-08T00:00:00Z"
"Sophos","Firewall","CVE-2022-3236","2022-09-16T00:00:00Z"
"softwarepublico","i3geo","CVE-2022-32409","2023-11-15T00:00:00Z"
"strategy11","awp_classifieds","CVE-2022-3254","2026-04-01T00:00:00Z"
"Apple","iOS and macOS","CVE-2022-32893","2022-08-17T00:00:00Z"
"Apple","iOS and macOS","CVE-2022-32894","2022-08-17T00:00:00Z"
"totolink","a7000r_firmware","CVE-2022-32993","2020-07-16T00:00:00Z"
"oxilab","accordions","CVE-2022-33198","2022-06-30T00:00:00Z"
"Apache","Spark","CVE-2022-33891","2022-12-21T00:00:00Z"
"hancom","hancom_office_2020","CVE-2022-33896","2025-10-27T00:00:00Z"
"cuppacms","cuppacms","CVE-2022-34121","2023-11-13T00:00:00Z"
"omron","nx701-1600_firmware","CVE-2022-34151","2022-08-13T00:00:00Z"
"Apache","Tomcat","CVE-2022-34305","2023-11-09T00:00:00Z"
"Mozilla","Firefox","CVE-2022-34478","2022-06-15T00:00:00Z"
"oxilab","Shortcode Addons Plugin","CVE-2022-34487","2022-06-30T00:00:00Z"
"dw","megapix_firmware","CVE-2022-34538","2022-12-06T00:00:00Z"
"Microsoft","Windows","CVE-2022-34713","2022-08-09T00:00:00Z"
"Microsoft","Windows","CVE-2022-34721","2022-11-25T00:00:00Z"
"Schneider Electric","spacelogic_c-bus_home_controller_firmware","CVE-2022-34753","2023-11-13T00:00:00Z"
"newsmag_project","newsmag","CVE-2022-3477","2022-10-24T00:00:00Z"
"opmc","woocommerce_dropshipping","CVE-2022-3481","2025-07-21T00:00:00Z"
"Linux","Kernel","CVE-2022-34918","2025-02-26T00:00:00Z"
"Zoho","ManageEngine","CVE-2022-35405","2022-09-22T00:00:00Z"
"pentasecurity","wapples","CVE-2022-35413","2023-11-13T00:00:00Z"
"wavlink","wn572hp3_firmware","CVE-2022-35526","2021-06-24T00:00:00Z"
"Tenda","w6_firmware","CVE-2022-35555","2024-05-22T00:00:00Z"
"Moodle","moodle","CVE-2022-35653","2024-02-15T00:00:00Z"
"GitLab","gitlab","CVE-2022-3573","2025-01-15T00:00:00Z"
"unimo","udr-ja1004_firmware","CVE-2022-35733","2024-06-19T00:00:00Z"
"Microsoft","Windows","CVE-2022-35803","2025-08-20T00:00:00Z"
"inductiveautomation","Ignition","CVE-2022-35871","2024-02-20T00:00:00Z"
"WordPress","wordpress","CVE-2022-3590","2024-09-18T00:00:00Z"
"Teclib","GLPI","CVE-2022-35914","2022-10-05T00:00:00Z"
"airspan","airspot_5410_firmware","CVE-2022-36267","2023-02-15T00:00:00Z"
"h3c","gr3200_firmware","CVE-2022-36509","2024-01-22T00:00:00Z"
"ZK Framework","AuUploader","CVE-2022-36537","2023-02-14T00:00:00Z"
"hytec","hwl-2511-ss_firmware","CVE-2022-36553","2024-01-21T00:00:00Z"
"seiko-sol","skybridge_mb-a200_firmware","CVE-2022-36559","2024-12-05T00:00:00Z"
"seiko-sol","skybridge_mb-a200_firmware","CVE-2022-36560","2024-01-05T00:00:00Z"
"telosalliance","omnia_mpx_node_firmware","CVE-2022-36642","2023-11-13T00:00:00Z"
"Atlassian","Bitbucket Server and Data Center","CVE-2022-36804","2022-09-30T00:00:00Z"
"Zoho","manageengine_firewall_analyzer","CVE-2022-36923","2023-11-17T00:00:00Z"
"lenovo","diagnostics","CVE-2022-3699","2024-12-19T00:00:00Z"
"Synacor","Zimbra Collaboration Suite (ZCS)","CVE-2022-37042","2022-08-10T00:00:00Z"
"D-Link","Routers","CVE-2022-37055","2024-05-24T00:00:00Z"
"D-Link","GO-RT-AC750","CVE-2022-37056","2024-12-26T00:00:00Z"
"flir","flir_ax8_firmware","CVE-2022-37061","2022-12-06T00:00:00Z"
"D-Link","dir-816_firmware","CVE-2022-37129","2025-10-09T00:00:00Z"
"articatech","artica_proxy","CVE-2022-37153","2025-09-16T00:00:00Z"
"Google","Chromium V8","CVE-2022-3723","2022-10-25T00:00:00Z"
"shirne_cms_project","shirne_cms","CVE-2022-37299","2025-06-07T00:00:00Z"
"ethereum","go_ethereum","CVE-2022-37450","2022-01-03T00:00:00Z"
"adtran","sr510n_firmware","CVE-2022-37661","2022-11-24T00:00:00Z"
"hpe","officeconnect_1820_j9979a_firmware","CVE-2022-37932","2025-09-25T00:00:00Z"
"Microsoft","Windows","CVE-2022-37969","2022-09-13T00:00:00Z"
"ibax","go-ibax","CVE-2022-3801","2023-11-13T00:00:00Z"
"Microsoft","Windows","CVE-2022-38028","2024-04-22T00:00:00Z"
"jegtheme","jeg_elementor_kit","CVE-2022-3805","2023-01-03T00:00:00Z"
"keysight","sensor_management_server","CVE-2022-38130","2023-11-18T00:00:00Z"
"Arm","Mali Graphics Processing Unit (GPU)","CVE-2022-38181","2023-03-29T00:00:00Z"
"cuppacms","cuppacms","CVE-2022-38296","2026-03-07T00:00:00Z"
"totolink","a810r_firmware","CVE-2022-38511","2023-10-09T00:00:00Z"
"niceforyou","linear_emerge_e3_access_control_firmware","CVE-2022-38627","2025-07-13T00:00:00Z"
"guralp","man-eam-0003","CVE-2022-38840","2025-07-21T00:00:00Z"
"iubenda","iubenda-cookie-law-solution","CVE-2022-3911","2023-02-02T00:00:00Z"
"Fortra","Cobalt Strike","CVE-2022-39197","2023-01-17T00:00:00Z"
"zoneminder","zoneminder","CVE-2022-39290","2025-06-07T00:00:00Z"
"Sophos","mobile","CVE-2022-3980","2023-11-13T00:00:00Z"
"wpdevart","booking_calendar","CVE-2022-3982","2023-12-23T00:00:00Z"
"Fortinet","fortinac","CVE-2022-39952","2023-07-05T00:00:00Z"
"netic","group_export","CVE-2022-39960","2023-11-13T00:00:00Z"
"raspap","raspap","CVE-2022-39986","2023-11-13T00:00:00Z"
"intelbras","wifiber_120ac_inmesh_firmware","CVE-2022-40005","2023-06-22T00:00:00Z"
"microchip","syncserver_s650_firmware","CVE-2022-40022","2023-11-13T00:00:00Z"
"Trend Micro","Apex One and Apex One as a Service","CVE-2022-40139","2022-09-13T00:00:00Z"
"xmlsoft","libxml2","CVE-2022-40303","2022-12-13T00:00:00Z"
"xmlsoft","libxml2","CVE-2022-40304","2022-12-13T00:00:00Z"
"totolink","a860r_firmware","CVE-2022-40475","2023-10-09T00:00:00Z"
"beardev","joomsport","CVE-2022-4050","2023-11-13T00:00:00Z"
"blocksera","cryptocurrency_widgets_pack","CVE-2022-4059","2026-04-30T00:00:00Z"
"odude","user_post_gallery","CVE-2022-4060","2022-12-26T00:00:00Z"
"NETGEAR","NETGEAR Routers","CVE-2022-40619","2026-01-26T00:00:00Z"
"pluginus","inpost_gallery","CVE-2022-4063","2023-11-13T00:00:00Z"
"Fortinet","Multiple Products","CVE-2022-40684","2022-10-10T00:00:00Z"
"unisharp","laravel_filemanager","CVE-2022-40734","2022-09-14T00:00:00Z"
"Mitel","MiVoice Connect","CVE-2022-40765","2023-02-21T00:00:00Z"
"profanity_project","profanity","CVE-2022-40769","2022-09-18T00:00:00Z"
"D-Link","DNR-322L","CVE-2022-40799","2025-08-05T00:00:00Z"
"Tenda","w15e_firmware","CVE-2022-40843","2025-06-05T00:00:00Z"
"contec","solarview_compact","CVE-2022-40881","2023-11-13T00:00:00Z"
"Microsoft","Windows","CVE-2022-41033","2022-10-11T00:00:00Z"
"Microsoft","Exchange Server","CVE-2022-41040","2022-09-29T00:00:00Z"
"Microsoft","Windows","CVE-2022-41049","2022-11-11T00:00:00Z"
"Microsoft","Windows","CVE-2022-41073","2022-11-08T00:00:00Z"
"Microsoft","Exchange Server","CVE-2022-41080","2022-12-20T00:00:00Z"
"Microsoft","Exchange Server","CVE-2022-41082","2022-09-29T00:00:00Z"
"Microsoft","Windows","CVE-2022-41091","2022-11-08T00:00:00Z"
"Microsoft","Windows","CVE-2022-41125","2022-11-08T00:00:00Z"
"Microsoft","Windows","CVE-2022-41128","2022-11-08T00:00:00Z"
"D-Link","dir-882-us_firmware","CVE-2022-41140","2025-02-27T00:00:00Z"
"iws-geo-form-fields_project","iws-geo-form-fields","CVE-2022-4117","2023-11-13T00:00:00Z"
"Mitel","MiVoice Connect","CVE-2022-41223","2023-02-21T00:00:00Z"
"Fortinet","FortiOS","CVE-2022-41328","2023-03-09T00:00:00Z"
"Fortinet","fortiswitchmanager","CVE-2022-41335","2025-06-29T00:00:00Z"
"Google","Chromium GPU","CVE-2022-4135","2022-11-22T00:00:00Z"
"Synacor","Zimbra Collaboration Suite (ZCS)","CVE-2022-41352","2022-10-20T00:00:00Z"
"perfsonar","perfsonar","CVE-2022-41412","2025-03-17T00:00:00Z"
"F5","big-ip_access_policy_manager","CVE-2022-41800","2023-12-13T00:00:00Z"
"welcart","welcart_e-commerce","CVE-2022-41840","2023-11-13T00:00:00Z"
"watchdog","anti-virus","CVE-2022-42045","2025-06-18T00:00:00Z"
"shift-tech","bingo\!cms","CVE-2022-42458","2022-10-11T00:00:00Z"
"Fortinet","FortiOS","CVE-2022-42475","2022-12-12T00:00:00Z"
"cdatatec","c-data_web_management_system","CVE-2022-4257","2023-02-15T00:00:00Z"
"Google","Chromium V8","CVE-2022-4262","2022-11-29T00:00:00Z"
"Apple","iOS and iPadOS","CVE-2022-42827","2022-10-24T00:00:00Z"
"Apple","ipados","CVE-2022-42837","2022-12-13T00:00:00Z"
"Apple","ipados","CVE-2022-42840","2022-12-13T00:00:00Z"
"Apple","ipados","CVE-2022-42846","2022-12-13T00:00:00Z"
"Apple","ipados","CVE-2022-42848","2022-12-13T00:00:00Z"
"Apple","safari","CVE-2022-42852","2022-12-13T00:00:00Z"
"Apple","ipados","CVE-2022-42855","2022-12-13T00:00:00Z"
"Apple","iOS","CVE-2022-42856","2022-11-30T00:00:00Z"
"Apple","ipados","CVE-2022-42861","2022-12-13T00:00:00Z"
"Apple","ipados","CVE-2022-42864","2022-12-13T00:00:00Z"
"Apache","commons_text","CVE-2022-42889","2023-01-12T00:00:00Z"
"cyr_to_lat_project","cyr_to_lat","CVE-2022-4290","2023-04-13T00:00:00Z"
"Fortra","Cobalt Strike","CVE-2022-42948","2023-03-30T00:00:00Z"
"zkteco","zmm200_firmware","CVE-2022-42953","2024-01-06T00:00:00Z"
"najeebmedia","woocommerce_checkout_field_manager","CVE-2022-4328","2024-01-22T00:00:00Z"
"Hitachi Vantara","Pentaho Business Analytics (BA) Server","CVE-2022-43769","2025-03-03T00:00:00Z"
"Hitachi Vantara","Pentaho Business Analytics (BA) Server","CVE-2022-43939","2023-11-17T00:00:00Z"
"nexxtsolutions","amp300_firmware","CVE-2022-44149","2025-01-15T00:00:00Z"
"contec","solarview_compact","CVE-2022-44354","2023-07-05T00:00:00Z"
"fontsy_project","fontsy","CVE-2022-4447","2024-01-22T00:00:00Z"
"Squirrly SEO","Squirrly SEO Plugin","CVE-2022-44626","2023-03-17T00:00:00Z"
"Microsoft","Defender","CVE-2022-44698","2022-12-13T00:00:00Z"
"CWP","Control Web Panel","CVE-2022-44877","2023-01-11T00:00:00Z"
"xiongmaitech","mbd6304t","CVE-2022-45045","2019-02-20T00:00:00Z"
"Muffingroup","Betheme","CVE-2022-45077","2022-11-17T00:00:00Z"
"Muffingroup","Betheme","CVE-2022-45349","2022-11-22T00:00:00Z"
"Muffingroup","Betheme","CVE-2022-45351","2022-11-21T00:00:00Z"
"Muffingroup","Betheme","CVE-2022-45352","2022-11-24T00:00:00Z"
"Muffingroup","Betheme","CVE-2022-45353","2022-11-25T00:00:00Z"
"wpchill","download_monitor","CVE-2022-45354","2023-05-10T00:00:00Z"
"Muffingroup","Betheme","CVE-2022-45356","2022-11-23T00:00:00Z"
"yithemes","yith_woocommerce_gift_cards","CVE-2022-45359","2022-12-22T00:00:00Z"
"Muffingroup","Betheme","CVE-2022-45363","2022-11-26T00:00:00Z"
"Zyxel","ax7501-b0_firmware","CVE-2022-45440","2024-11-01T00:00:00Z"
"apsystems","ecu-r_firmware","CVE-2022-45699","2023-06-22T00:00:00Z"
"thimpress","learnpress","CVE-2022-45808","2023-01-20T00:00:00Z"
"BeRocket","BeRocket Plugins for WordPress","CVE-2022-45813","2023-03-21T00:00:00Z"
"phonepe","phonepe","CVE-2022-45835","2024-12-05T00:00:00Z"
"kubeview_project","kubeview","CVE-2022-45933","2023-11-25T00:00:00Z"
"Cacti","Cacti","CVE-2022-46169","2023-01-08T00:00:00Z"
"niceforyou","linear_emerge_e3_access_control_firmware","CVE-2022-46381","2023-11-26T00:00:00Z"
"tecrail","responsive_filemanager","CVE-2022-46604","2025-06-07T00:00:00Z"
"Apple","safari","CVE-2022-46689","2022-12-13T00:00:00Z"
"Apple","ipados","CVE-2022-46690","2023-07-01T00:00:00Z"
"Apple","safari","CVE-2022-46691","2022-12-13T00:00:00Z"
"Apple","icloud","CVE-2022-46692","2022-12-13T00:00:00Z"
"Apple","ipados","CVE-2022-46694","2022-12-13T00:00:00Z"
"Apple","ipados","CVE-2022-46695","2022-12-13T00:00:00Z"
"Apple","safari","CVE-2022-46700","2022-12-13T00:00:00Z"
"Apple","ipados","CVE-2022-46703","2022-12-13T00:00:00Z"
"Apple","safari","CVE-2022-46705","2022-12-13T00:00:00Z"
"Apple","ipados","CVE-2022-46718","2022-12-13T00:00:00Z"
"royal-elementor-addons","royal_elementor_addons","CVE-2022-4700","2023-01-10T00:00:00Z"
"royal-elementor-addons","royal_elementor_addons","CVE-2022-4701","2023-02-03T00:00:00Z"
"royal-elementor-addons","royal_elementor_addons","CVE-2022-4702","2023-01-10T00:00:00Z"
"royal-elementor-addons","royal_elementor_addons","CVE-2022-4703","2023-02-03T00:00:00Z"
"royal-elementor-addons","royal_elementor_addons","CVE-2022-4705","2023-01-10T00:00:00Z"
"smartofficepayroll","smartoffice","CVE-2022-47075","2025-05-12T00:00:00Z"
"royal-elementor-addons","royal_elementor_addons","CVE-2022-4708","2023-02-03T00:00:00Z"
"royal-elementor-addons","royal_elementor_addons","CVE-2022-4709","2023-01-10T00:00:00Z"
"royal-elementor-addons","royal_elementor_addons","CVE-2022-4711","2023-01-10T00:00:00Z"
"Apache","OFBiz","CVE-2022-47501","2025-06-07T00:00:00Z"
"thimpress","learnpress","CVE-2022-47615","2023-01-20T00:00:00Z"
"thinkphp","ThinkPHP","CVE-2022-47945","2024-04-11T00:00:00Z"
"Zoho","ManageEngine","CVE-2022-47966","2023-01-19T00:00:00Z"
"IBM","Aspera Faspex","CVE-2022-47986","2023-02-13T00:00:00Z"
"wavlink","wl-wn533a8_firmware","CVE-2022-48164","2025-05-12T00:00:00Z"
"sunlogin","sunflower","CVE-2022-48323","2023-02-06T00:00:00Z"
"Apple","Multiple Products","CVE-2022-48503","2025-10-20T00:00:00Z"
"Apple","Multiple Products","CVE-2022-48618","2024-01-09T00:00:00Z"
"xibodevelopment","backupwordpress","CVE-2022-4931","2023-03-07T00:00:00Z"
"wclovers","wcfm_membership","CVE-2022-4940","2023-04-06T00:00:00Z"
"Team Heateor","Sassy Social Share plugin for WordPress","CVE-2022-4971","2024-10-15T00:00:00Z"
"WPChill","Download Monitor plugin for WordPress","CVE-2022-4972","2024-10-15T00:00:00Z"
"WordPress","WordPress Core","CVE-2022-4973","2024-10-15T00:00:00Z"
"Freemius","Freemius SDK","CVE-2022-4974","2024-10-15T00:00:00Z"
"General Bytes","General Bytes Crypto Application Server (CAS)","CVE-2022-4980","2022-09-02T00:00:00Z"
"ZenTao","Biz/Max/Open Source Edition","CVE-2022-4984","2025-11-13T00:00:00Z"
"10web","map_builder_for_google_maps","CVE-2023-0037","2023-03-03T00:00:00Z"
"wprealize","extensive_vc_addons_for_wpbakery_page_builder","CVE-2023-0159","2025-08-17T00:00:00Z"
"Linux","Kernel","CVE-2023-0266","2023-03-29T00:00:00Z"
"pyload","pyload","CVE-2023-0297","2024-01-22T00:00:00Z"
"Linux","Kernel","CVE-2023-0386","2025-06-17T00:00:00Z"
"genetechsolutions","pie_register","CVE-2023-0552","2023-11-27T00:00:00Z"
"aioseo","all_in_one_seo","CVE-2023-0586","2023-02-24T00:00:00Z"
"codepress","visitor_statistics","CVE-2023-0600","2025-06-10T00:00:00Z"
"trendnet","tew-652brp_firmware","CVE-2023-0611","2024-10-12T00:00:00Z"
"SonicWall","sonicos","CVE-2023-0656","2024-09-12T00:00:00Z"
"Fortra","GoAnywhere MFT","CVE-2023-0669","2023-02-08T00:00:00Z"
"wickedplugins","wicked_folders","CVE-2023-0711","2023-02-08T00:00:00Z"
"wickedplugins","wicked_folders","CVE-2023-0712","2023-02-08T00:00:00Z"
"wickedplugins","wicked_folders","CVE-2023-0713","2023-02-08T00:00:00Z"
"wickedplugins","wicked_folders","CVE-2023-0715","2023-02-08T00:00:00Z"
"wickedplugins","wicked_folders","CVE-2023-0716","2023-02-08T00:00:00Z"
"wickedplugins","wicked_folders","CVE-2023-0717","2023-02-08T00:00:00Z"
"wickedplugins","wicked_folders","CVE-2023-0718","2023-02-08T00:00:00Z"
"wickedplugins","wicked_folders","CVE-2023-0719","2023-02-08T00:00:00Z"
"wickedplugins","wicked_folders","CVE-2023-0720","2023-02-08T00:00:00Z"
"joomunited","wp_meta_seo","CVE-2023-0876","2023-02-24T00:00:00Z"
"wp_live_chat_shoutbox_project","wp_live_chat_shoutbox","CVE-2023-1020","2023-11-27T00:00:00Z"
"srbtranslatin_project","srbtranslatin","CVE-2023-1119","2023-07-04T00:00:00Z"
"lfprojects","mlflow","CVE-2023-1177","2023-12-01T00:00:00Z"
"TP-Link","Archer AX21","CVE-2023-1389","2023-04-12T00:00:00Z"
"Odoo","Odoo","CVE-2023-1434","2023-12-14T00:00:00Z"
"jeecg","jeecg-boot","CVE-2023-1454","2023-11-25T00:00:00Z"
"wisecleaner","wise_force_deleter","CVE-2023-1486","2025-06-18T00:00:00Z"
"Sophos","Web Appliance","CVE-2023-1671","2023-11-16T00:00:00Z"
"wago","compact_controller_100_firmware","CVE-2023-1698","2023-12-04T00:00:00Z"
"wpfastestcache","wp_fastest_cache","CVE-2023-1928","2023-04-07T00:00:00Z"
"wpfastestcache","wp_fastest_cache","CVE-2023-1929","2023-04-06T00:00:00Z"
"wpfastestcache","wp_fastest_cache","CVE-2023-1930","2023-04-07T00:00:00Z"
"wpfastestcache","wp_fastest_cache","CVE-2023-1931","2023-04-07T00:00:00Z"
"Cisco","RV Series Routers","CVE-2023-20073","2023-11-15T00:00:00Z"
"Cisco","Identity Services Engine","CVE-2023-20085","2025-07-16T00:00:00Z"
"Cisco","IOS and IOS XE Software","CVE-2023-20109","2023-09-27T00:00:00Z"
"Cisco","Small Business RV Series Routers","CVE-2023-20118","2025-02-25T00:00:00Z"
"Cisco","IOS XE Web UI","CVE-2023-20198","2023-10-16T00:00:00Z"
